timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count
1750921990.262106895,1,-1.937292810,0.002013318,-1.441421321,-0.011202648,0.802784570,-0.051624633,0.593924518,933,595,301,1.467452646,1.421851350,0.671327571,0.781438365,0.222236467,1,0,ok,map,595,301,1115,0,ok,67
1750921990.274106979,1,-1.967386870,-0.003761048,-1.425151418,-0.010874611,0.806186187,-0.052969958,0.589185673,946,659,422,1.218826428,1.098314663,0.687026493,0.779666602,0.263592853,1,0,ok,map,659,422,1154,0,ok,54
1750921990.286107063,1,-1.985212401,-0.002465640,-1.416854483,-0.009556029,0.810172932,-0.052673836,0.583741356,956,646,417,1.343473231,1.198291451,0.788613567,0.781263000,0.062972934,1,0,ok,map,646,417,1154,0,ok,44
1750921990.298107147,1,-2.005332406,-0.001377186,-1.407653519,-0.008386182,0.814115735,-0.052701020,0.578245489,951,621,394,1.424127293,1.354594819,0.786600020,0.845466690,0.120785327,1,0,ok,map,621,394,1154,0,ok,49
1750921990.310107231,1,-2.020785485,0.007621641,-1.415706932,-0.010214213,0.819121481,-0.051507120,0.571211594,937,588,340,1.445180654,1.389127033,1.020449198,0.685305562,0.426695407,1,0,ok,map,588,340,1154,0,ok,63
1750921990.322107315,1,-2.035754415,0.008246835,-1.401960801,-0.011330380,0.821956042,-0.051010066,0.567148888,953,573,336,1.433342054,1.360707113,0.584678201,0.744779019,0.162694227,1,0,ok,map,573,336,1154,0,ok,47
1750921990.334107399,1,-2.064555133,0.001574960,-1.381646827,-0.008541447,0.824740071,-0.053150457,0.562943948,971,626,405,1.320865193,1.226359928,0.704452734,0.782533234,0.359404282,1,0,ok,map,626,405,1068,0,ok,29
1750921990.346107483,1,-2.083013408,0.008741161,-1.385889041,-0.008575669,0.829369953,-0.052421216,0.556168999,943,598,371,1.290892242,1.153769957,0.944036219,0.717392419,0.348683177,1,0,ok,map,598,371,1068,0,ok,57
1750921990.358107567,1,-2.091646879,0.005711971,-1.370502560,-0.009854172,0.832170809,-0.053105940,0.551882596,926,571,364,1.383154434,1.283009474,0.609833032,0.731439515,0.208862188,1,0,ok,map,571,364,1068,0,ok,74
1750921990.370107651,1,-2.115484553,0.014290320,-1.374625806,-0.011823711,0.836666456,-0.052063448,0.545104430,932,538,300,1.371435846,1.308561275,0.966385837,0.708968008,0.270391258,1,0,ok,map,538,300,1068,0,ok,68
1750921990.382107735,1,-2.132898690,0.014115859,-1.353606651,-0.011167503,0.839143077,-0.053236188,0.541183973,943,521,317,1.444608740,1.373007774,0.553248345,0.742324466,0.196241843,1,0,ok,map,521,317,1068,0,ok,57
1750921990.394107819,1,-2.147684759,0.006862739,-1.336209335,-0.010653196,0.841809109,-0.054406820,0.536920694,949,573,377,1.268634956,1.153462155,0.594532809,0.726958274,0.203918529,1,0,ok,map,573,377,972,0,ok,51
1750921990.406107903,1,-2.171098516,0.010794301,-1.335613405,-0.011283335,0.846001954,-0.054636475,0.530252993,936,547,308,1.297382609,1.173006605,0.905841230,0.696591584,0.214136933,1,0,ok,map,547,308,972,0,ok,64
1750921990.418107986,1,-2.187902439,0.014920931,-1.326670563,-0.011398601,0.849073957,-0.055055654,0.525273608,952,525,291,1.323274925,1.242971625,0.672297835,0.708589610,0.110208381,1,0,ok,map,525,291,972,0,ok,48
1750921990.430108070,1,-2.200154952,0.011603271,-1.313106451,-0.011926285,0.851879656,-0.056195810,0.520577417,870,462,271,1.438360146,1.298455916,0.643190891,0.702778165,0.065159052,1,0,ok,map,462,271,972,0,ok,130
1750921990.442108154,1,-2.218325991,0.016946882,-1.306192178,-0.012944951,0.855324701,-0.054274855,0.515078949,963,453,247,1.465885920,1.392973714,0.784173304,0.728122590,0.146068178,1,0,ok,map,453,247,972,0,ok,37
1750921990.454108238,1,-2.237657379,0.016180938,-1.292749551,-0.013065009,0.858671565,-0.054511024,0.509451663,952,543,347,1.315306610,1.139715992,0.750886761,0.740744231,0.127595068,1,0,ok,map,543,347,805,0,ok,48
1750921990.466108322,1,-2.253262957,0.015622883,-1.279432954,-0.012738052,0.861323707,-0.054837068,0.504927826,946,535,331,1.349930729,1.179437117,0.603237575,0.686138531,0.098562172,1,0,ok,map,535,331,805,0,ok,54
1750921990.478108406,1,-2.272768573,0.014221022,-1.263467020,-0.013108336,0.864214297,-0.055150632,0.499920221,957,529,319,1.397759438,1.287355147,0.664899072,0.723189728,0.095806461,1,0,ok,map,529,319,805,0,ok,43
1750921990.490108490,1,-2.296356590,0.028967640,-1.260337304,-0.015387615,0.868236650,-0.052887334,0.493083431,957,524,297,1.463498790,1.368825376,0.980672840,0.719887012,0.341637949,1,0,ok,map,524,297,805,0,ok,43
1750921990.502108574,1,-2.307961519,0.027850740,-1.243228165,-0.015494305,0.870617784,-0.052401160,0.488915862,949,509,272,1.417469844,1.358279535,0.552970759,0.677696564,0.136774447,1,0,ok,map,509,272,805,0,ok,51
1750921990.514108658,1,-2.323913248,0.025895204,-1.233298233,-0.015346492,0.873822277,-0.051617953,0.483254281,957,593,394,1.190469023,1.030477353,0.751057286,0.738979819,0.073387413,1,0,ok,map,593,394,838,0,ok,43
1750921990.526108742,1,-2.345145616,0.022979382,-1.215333041,-0.014276146,0.876673330,-0.051693730,0.478087672,949,578,371,1.269414146,1.153054806,0.687299502,0.693662805,0.110416200,1,0,ok,map,578,371,838,0,ok,51
1750921990.538108826,1,-2.358461183,0.022175041,-1.202899739,-0.015332197,0.879147636,-0.052526843,0.473397601,932,567,350,1.339903197,1.228977994,0.626893855,0.684050899,0.128251339,1,0,ok,map,567,350,838,0,ok,68
1750921990.550108910,1,-2.373137747,0.022719700,-1.187452321,-0.014746032,0.881598518,-0.053476749,0.468728967,939,548,332,1.406303396,1.351882891,0.617615076,0.684101735,0.184262389,1,0,ok,map,548,332,838,0,ok,61
1750921990.562108994,1,-2.392162951,0.017931362,-1.168681631,-0.014080691,0.884118504,-0.055747006,0.463711631,960,531,309,1.449752199,1.413664475,0.698170691,0.708976831,0.097560238,1,0,ok,map,531,309,838,0,ok,40
1750921990.574109077,1,-2.401109197,0.016156081,-1.151504532,-0.013679005,0.886344627,-0.055158723,0.459525410,967,611,438,1.288819198,1.189074449,0.549412929,0.684595125,0.154343290,1,0,ok,map,611,438,854,0,ok,33
1750921990.586109161,1,-2.415258458,0.018584983,-1.137160115,-0.014680816,0.889161487,-0.053471808,0.454221409,956,597,412,1.355116690,1.248833103,0.723984373,0.745526072,0.101017292,1,0,ok,map,597,412,854,0,ok,44
1750921990.598109245,1,-2.431515599,0.014685679,-1.124116321,-0.014291132,0.891661061,-0.054981985,0.449125035,954,584,346,1.434650234,1.410709810,0.674568624,0.642366280,0.188924532,1,0,ok,map,584,346,854,0,ok,46
1750921990.610109329,1,-2.453721222,0.019705784,-1.110954909,-0.014548717,0.894778621,-0.055262080,0.442838183,966,578,347,1.427988918,1.317081954,0.805316155,0.712515123,0.120866892,1,0,ok,map,578,347,854,0,ok,34
1750921990.622109413,1,-2.472521314,0.022733227,-1.099958479,-0.014149263,0.897758995,-0.055700757,0.436721891,959,566,316,1.377395602,1.249926907,0.782617864,0.727305842,0.094100591,1,0,ok,map,566,316,854,0,ok,41
1750921990.634109497,1,-2.489116897,0.021359109,-1.082328777,-0.013727064,0.900366520,-0.056439678,0.431238054,946,721,546,1.187798257,1.000620628,0.702624983,0.706564306,0.038326998,1,0,ok,map,721,546,917,0,ok,54
1750921990.646109581,1,-2.503667322,0.020842546,-1.064651286,-0.013238221,0.902800389,-0.056348665,0.426146730,957,706,486,1.331325626,1.193990117,0.649165271,0.712739603,0.066111019,1,0,ok,map,706,486,917,0,ok,43
1750921990.658109665,1,-2.524094005,0.021638432,-1.048088985,-0.015689896,0.905551644,-0.055694308,0.420271569,950,696,462,1.368714821,1.294711881,0.798251877,0.723638961,0.078656039,1,0,ok,map,696,462,917,0,ok,50
1750921990.670109749,1,-2.530464772,0.017950854,-1.028124241,-0.015805459,0.907356461,-0.055838656,0.416336985,963,685,422,1.420987334,1.327567699,0.496494118,0.713648851,0.250426645,1,0,ok,map,685,422,917,0,ok,37
1750921990.682109833,1,-2.548998549,0.018357221,-1.017777979,-0.015663100,0.910364215,-0.056086401,0.409690102,963,670,400,1.426880723,1.329110215,0.836671589,0.702064709,0.137648344,1,0,ok,map,670,400,917,0,ok,37
1750921990.694109917,1,-2.566127439,0.022560967,-0.998971809,-0.016033633,0.912784426,-0.056715906,0.404166823,965,653,386,1.406897451,1.289418064,0.696069115,0.706235201,0.102335641,1,0,ok,map,653,386,917,0,ok,35
1750921990.706110001,1,-2.585374095,0.019304847,-0.982425807,-0.014752289,0.915413799,-0.058043508,0.398033789,950,637,364,1.354436927,1.231023765,0.793353278,0.716325903,0.161684960,1,0,ok,map,637,364,917,0,ok,50
1750921990.718110085,1,-2.591073327,0.021509569,-0.965996592,-0.014758609,0.917272138,-0.057755611,0.393774424,951,621,354,1.389440503,1.293327311,0.533541261,0.677399796,0.168862295,1,0,ok,map,621,354,917,0,ok,49
1750921990.730110168,1,-2.602550231,0.016450221,-0.945781479,-0.013927020,0.919248357,-0.057898702,0.389148091,961,609,323,1.446524176,1.354249216,0.584534566,0.706759428,0.254358200,1,0,ok,map,609,323,917,0,ok,39
1750921990.742110252,1,-2.610896074,0.021286654,-0.933516961,-0.015271114,0.921650151,-0.056415499,0.383594947,950,589,296,1.432428814,1.402491260,0.730269584,0.742135073,0.098129965,1,0,ok,map,589,296,917,0,ok,50
1750921990.754110336,1,-2.621825980,0.021256890,-0.916566995,-0.014942684,0.923567616,-0.058051359,0.378721024,945,772,493,1.184050709,1.075373319,0.629897044,0.694606865,0.092283638,1,0,ok,map,772,493,977,0,ok,55
1750921990.766110420,1,-2.644212139,0.023255922,-0.894277685,-0.015276718,0.926114429,-0.058667041,0.372339718,967,757,455,1.312669750,1.226746141,0.791413429,0.699787271,0.131758886,1,0,ok,map,757,455,977,0,ok,33
1750921990.778110504,1,-2.651963956,0.023230077,-0.878444773,-0.013875477,0.928124181,-0.059931081,0.367152886,974,751,455,1.360865979,1.220811283,0.673109105,0.741778143,0.132105716,1,0,ok,map,751,455,977,0,ok,26
1750921990.790110588,1,-2.665834557,0.026502908,-0.862828984,-0.013834483,0.930136400,-0.060548198,0.361923750,967,740,431,1.366944049,1.263408194,0.645949718,0.663819861,0.092062144,1,0,ok,map,740,431,977,0,ok,33
1750921990.802110672,1,-2.681185479,0.029220619,-0.849376781,-0.013569657,0.932665352,-0.059978247,0.355462818,970,728,395,1.330643126,1.263801928,0.798320936,0.673533781,0.190895639,1,0,ok,map,728,395,977,0,ok,30
1750921990.814110756,1,-2.691365374,0.027895367,-0.828460478,-0.012906669,0.934423935,-0.060121527,0.350814380,963,717,423,1.444064285,1.338087858,0.574796594,0.683459585,0.116205373,1,0,ok,map,717,423,977,0,ok,37
1750921990.826110840,1,-2.707816294,0.030362524,-0.809081820,-0.014476868,0.936501097,-0.058951086,0.345370648,979,707,402,1.447579911,1.368651680,0.704383041,0.657794785,0.053791748,1,0,ok,map,707,402,977,0,ok,21
1750921990.838110924,1,-2.725890990,0.028575194,-0.792183088,-0.014689434,0.938784501,-0.060555416,0.338822848,975,695,341,1.463275629,1.366698096,0.815992424,0.715444615,0.288380793,1,0,ok,map,695,341,977,0,ok,25
1750921990.850111008,1,-2.741516924,0.021267847,-0.770209307,-0.012763543,0.940505616,-0.062836068,0.333673353,976,677,321,1.512104812,1.475776385,0.710006210,0.643032148,0.189980482,1,0,ok,map,677,321,977,0,ok,24
1750921990.862111092,1,-2.738817665,0.029819716,-0.760749588,-0.014891841,0.941911887,-0.061322274,0.329878475,981,669,326,1.494430496,1.449169211,0.551945656,0.666664224,0.290391805,1,0,ok,map,669,326,977,0,ok,19
1750921990.874111176,1,-2.766016698,0.030061371,-0.735704414,-0.015690811,0.944269125,-0.062109224,0.322880880,973,658,298,1.544386353,1.440035209,0.855844861,0.687914604,0.196012578,1,0,ok,map,658,298,977,0,ok,27
1750921990.886111259,1,-2.764602816,0.024387455,-0.708333826,-0.016556544,0.945183716,-0.063133836,0.319949593,988,652,279,1.520615414,1.444262135,0.383980195,0.646427226,0.285636422,1,0,ok,map,652,279,977,0,ok,12
1750921990.898111343,1,-2.786423810,0.035457199,-0.690120687,-0.016377591,0.947537900,-0.062642265,0.313017010,979,647,261,1.605206171,1.561440269,0.841111298,0.720981219,0.169525099,1,0,ok,map,647,261,977,0,ok,21
1750921990.910111427,1,-2.796876603,0.036347222,-0.674020538,-0.015587906,0.949265062,-0.063611784,0.307581533,972,864,559,1.239762434,1.104024279,0.669073084,0.676782659,0.047890298,1,0,ok,map,864,559,1159,0,ok,28
1750921990.922111511,1,-2.806131918,0.038562751,-0.657940844,-0.016009560,0.950929591,-0.063872740,0.302319168,972,853,515,1.283621479,1.158874619,0.635018349,0.670638887,0.121847167,1,0,ok,map,853,515,1159,0,ok,28
1750921990.934111595,1,-2.820489374,0.038479649,-0.638695075,-0.015549077,0.952649612,-0.064184277,0.296811928,961,825,466,1.346842425,1.214513923,0.664209634,0.649337379,0.092904196,1,0,ok,map,825,466,1159,0,ok,39
1750921990.946111679,1,-2.829623344,0.041619923,-0.615406511,-0.015820018,0.954334019,-0.062903095,0.291615341,957,795,445,1.409485705,1.264485369,0.643721795,0.693103161,0.097453252,1,0,ok,map,795,445,1159,0,ok,43
1750921990.958111763,1,-2.836712219,0.038814513,-0.603334442,-0.016667842,0.955901873,-0.064463886,0.286038808,979,781,375,1.500251526,1.450430282,0.694304504,0.706077793,0.291168070,1,0,ok,map,781,375,1159,0,ok,21
1750921990.970111847,1,-2.845323313,0.043746244,-0.593338430,-0.016491939,0.957497335,-0.066207852,0.280255937,967,759,338,1.517380841,1.367865640,0.716170521,0.735266084,0.170987806,1,0,ok,map,759,338,1159,0,ok,33
1750921990.982111931,1,-2.850784034,0.048038737,-0.569394103,-0.015434427,0.958800433,-0.067771953,0.275445949,965,743,294,1.463716858,1.359970176,0.610665038,0.718386133,0.194732015,1,0,ok,map,743,294,1159,0,ok,35
1750921990.994112015,1,-2.876547979,0.047661452,-0.556851584,-0.015342148,0.961202090,-0.069420574,0.266525693,958,725,310,1.483586727,1.404441257,1.075367379,0.758810827,0.367774168,1,0,ok,map,725,310,1159,0,ok,42
1750921991.006112099,1,-2.879363656,0.053984792,-0.538298651,-0.015884710,0.962548186,-0.066761779,0.262281397,973,713,298,1.482786792,1.463746121,0.597522654,0.663528898,0.350865361,1,0,ok,map,713,298,1159,0,ok,27
1750921991.018112183,1,-2.892543051,0.049529553,-0.513306621,-0.018792156,0.964075245,-0.065380177,0.256770734,984,707,288,1.510984250,1.386088387,0.751964613,0.780017331,0.072641042,1,0,ok,map,707,288,1159,0,ok,16
1750921991.030112267,1,-2.906459424,0.056364893,-0.498457488,-0.019848298,0.965937503,-0.065076016,0.249671578,969,693,247,1.476854982,1.508312899,0.850406948,0.760659679,0.222927118,1,0,ok,map,693,247,1159,0,ok,31
1750921991.042112350,1,-2.906854234,0.058293834,-0.480335582,-0.019017718,0.966954929,-0.066961876,0.245260269,963,670,251,1.531242783,1.551530998,0.569984295,0.713517864,0.160029953,1,0,ok,map,670,251,1159,0,ok,37
1750921991.054112434,1,-2.932406215,0.068000919,-0.476329890,-0.019620679,0.969136563,-0.066872678,0.236468594,970,656,238,1.625736058,1.594353972,1.040357301,0.686232134,0.470778697,1,0,ok,map,656,238,1159,0,ok,30
1750921991.066112518,1,-2.929584819,0.039597266,-0.437089427,-0.018331099,0.969583721,-0.072417241,0.233081793,968,644,227,1.551396777,1.533657244,0.760768311,0.717350022,0.737442819,1,0,ok,map,644,227,1159,0,ok,32
1750921991.078112602,1,-2.942405420,0.048776617,-0.390952842,-0.020053823,0.971003318,-0.070534832,0.227541727,976,634,207,1.628167387,1.579127775,0.717630149,0.682797141,0.307291779,1,0,ok,map,634,207,1159,0,ok,24
1750921991.090112686,1,-2.946717811,0.051720037,-0.373415092,-0.021365868,0.972264569,-0.069519425,0.222288453,979,818,431,1.156247931,0.998757919,0.647622228,0.733561250,0.086397480,1,0,ok,map,818,431,1316,0,ok,21
1750921991.102112770,1,-2.962056854,0.048183643,-0.351225721,-0.021044924,0.973830484,-0.070250215,0.215119053,975,804,428,1.291152112,1.189051673,0.845882064,0.706636549,0.169410081,1,0,ok,map,804,428,1316,0,ok,25
1750921991.114112854,1,-2.970616521,0.061824878,-0.338691991,-0.019838176,0.975354207,-0.067934626,0.208986851,970,789,404,1.417007880,1.302799918,0.783457774,0.699308193,0.261184763,1,0,ok,map,789,404,1316,0,ok,30
1750921991.126112938,1,-2.989657492,0.054652390,-0.311569403,-0.021037648,0.976830919,-0.070384258,0.201009525,960,769,380,1.502947988,1.454675186,0.980801265,0.712420488,0.350251717,1,0,ok,map,769,380,1316,0,ok,40
1750921991.138113022,1,-2.987786950,0.050478745,-0.292989669,-0.021443714,0.977518758,-0.072825684,0.196707052,962,753,358,1.460236340,1.352295928,0.574215785,0.722382602,0.208375425,1,0,ok,map,753,358,1316,0,ok,38
1750921991.150113106,1,-2.980266438,0.082127243,-0.285970158,-0.020818446,0.978713333,-0.065789171,0.193283701,972,737,308,1.551215607,1.575249521,0.909904199,0.680148380,0.928374231,1,0,ok,map,737,308,1316,0,ok,28
1750921991.162113190,1,-2.992638122,0.076911638,-0.271146956,-0.019726819,0.980258974,-0.064435877,0.185879568,975,720,291,1.586548946,1.519957343,0.889348255,0.792727835,0.157892152,1,0,ok,map,720,291,1316,0,ok,25
1750921991.174113274,1,-2.988536661,0.065106188,-0.230451988,-0.017820197,0.980812644,-0.067171202,0.182145624,977,703,304,1.482226713,1.454917497,0.577138348,0.726072289,0.553923699,1,0,ok,map,703,304,1316,0,ok,23
1750921991.186113358,1,-3.024728957,0.073596794,-0.212862683,-0.018222850,0.982892663,-0.066828275,0.170657326,965,692,277,1.629512104,1.638256596,1.339245262,0.686008485,0.665979482,1,0,ok,map,692,277,1316,0,ok,35
1750921991.198113441,1,-3.001509547,0.061360798,-0.185102850,-0.020025038,0.982769697,-0.071204832,0.169388879,969,679,261,1.646857330,1.633891893,0.561688745,0.742772921,0.700111637,1,0,ok,map,679,261,1316,0,ok,31
1750921991.210113525,1,-2.991204978,0.045282839,-0.159285338,-0.017143734,0.982930693,-0.076762830,0.166315403,956,656,258,1.608526652,1.603066977,0.799399394,0.769119939,0.602532105,1,0,ok,map,656,258,1316,0,ok,44
1750921991.222113609,1,-3.008712411,0.082426439,-0.144222874,-0.016536270,0.984785672,-0.071025108,0.157731309,977,646,245,1.600695145,1.594150352,1.204133717,0.793880725,0.914741965,1,0,ok,map,646,245,1316,0,ok,23
1750921991.234113693,1,-3.006875717,0.095039305,-0.141849011,-0.017093599,0.986005849,-0.066006434,0.152129631,971,631,238,1.668891273,1.659421836,0.875449697,0.722777001,0.522371929,1,0,ok,map,631,238,1316,0,ok,29
1750921991.246113777,1,-2.964243098,0.061235626,-0.103785931,-0.019463477,0.985254062,-0.070306058,0.154766481,975,614,228,1.645186673,1.660703051,0.644381048,0.834878016,1.343771969,1,0,ok,map,614,228,1316,0,ok,25
1750921991.258113861,1,-2.999545524,0.067078322,-0.089273627,-0.017989373,0.987154740,-0.069944566,0.142511965,949,593,205,1.643503454,1.670790472,1.431667473,0.841216082,0.670152177,1,0,ok,map,593,205,1316,0,ok,51
1750921991.270113945,1,-3.004479954,0.066332263,-0.067187588,-0.018264846,0.987918819,-0.072468918,0.135761036,980,822,460,1.146815905,0.982804694,0.831142957,0.784633853,0.164978440,1,0,ok,map,822,460,1518,0,ok,20
1750921991.282114029,1,-3.005586747,0.067389826,-0.040754759,-0.016796568,0.988575325,-0.074303265,0.130060471,935,780,455,1.285729627,1.156582039,0.710543862,0.732279382,0.198793563,1,0,ok,map,780,455,1518,0,ok,65
1750921991.294114113,1,-3.012489872,0.072657265,-0.022572166,-0.016396599,0.989571331,-0.073931744,0.122530931,969,763,437,1.383513330,1.307118984,0.872585017,0.814763386,0.174396671,1,0,ok,map,763,437,1518,0,ok,31
1750921991.306114197,1,-3.026980892,0.082864016,-0.008962917,-0.016781110,0.990763009,-0.071885824,0.113751845,980,753,391,1.518403307,1.490320193,1.042888098,0.754291086,0.389252505,1,0,ok,map,753,391,1518,0,ok,20
1750921991.318114281,1,-3.012416357,0.078373878,0.020244195,-0.015626209,0.991102471,-0.072812520,0.110317952,972,744,412,1.464824566,1.390185708,0.430282300,0.797542467,0.451778489,1,0,ok,map,744,412,1518,0,ok,28
1750921991.330114365,1,-3.023671351,0.075897851,0.050758978,-0.015435615,0.991949243,-0.074020211,0.101584691,977,736,398,1.446997147,1.362181463,1.015168793,0.781861836,0.312414275,1,0,ok,map,736,398,1518,0,ok,23
1750921991.342114449,1,-3.023139047,0.075770840,0.068994826,-0.014222686,0.992509688,-0.074636315,0.095664278,971,718,377,1.428585500,1.323923064,0.699067566,0.778784799,0.158395340,1,0,ok,map,718,377,1518,0,ok,29
1750921991.354114532,1,-3.025656235,0.078989805,0.090086247,-0.015195930,0.993057442,-0.075953236,0.088527432,978,707,359,1.410516847,1.329841270,0.841419889,0.765674650,0.182014980,1,0,ok,map,707,359,1518,0,ok,22
1750921991.366114616,1,-3.026895590,0.082005405,0.112013522,-0.013370911,0.993709936,-0.075208519,0.081886882,983,698,371,1.464791843,1.372825124,0.797281831,0.787474788,0.163654241,1,0,ok,map,698,371,1518,0,ok,17
1750921991.378114700,1,-3.029427510,0.092597343,0.126229654,-0.013777096,0.994475927,-0.072189571,0.074943231,984,687,368,1.575217537,1.529061242,0.873307591,0.794197902,0.334026099,1,0,ok,map,687,368,1518,0,ok,16
1750921991.390114784,1,-3.026428943,0.082412081,0.158550111,-0.012785805,0.994735838,-0.074626008,0.069051396,970,677,327,1.496340452,1.438304594,0.739983768,0.780792539,0.479768323,1,0,ok,map,677,327,1518,0,ok,30
1750921991.402114868,1,-3.025395270,0.092943941,0.178136326,-0.014189053,0.995268977,-0.073167675,0.062328364,972,664,320,1.568116227,1.519864288,0.806869811,0.816699211,0.222813675,1,0,ok,map,664,320,1518,0,ok,28
1750921991.414114952,1,-3.058898755,0.106372502,0.195659063,-0.014275225,0.996201238,-0.071112196,0.048190945,974,659,294,1.647116022,1.609352032,1.640587970,0.821953276,0.906189112,1,0,ok,map,659,294,1518,0,ok,26
1750921991.426115036,1,-3.047705840,0.097950561,0.220867581,-0.013277368,0.996167895,-0.074779928,0.043372781,972,766,434,1.293104963,1.132659247,0.703259082,0.811285530,0.373011354,1,0,ok,map,766,434,1467,0,ok,28
1750921991.438115120,1,-3.051137113,0.101658687,0.242730170,-0.013447873,0.996525667,-0.074105455,0.035554623,955,749,423,1.438205880,1.375269355,0.900371018,0.805338897,0.184358035,1,0,ok,map,749,423,1467,0,ok,45
1750921991.450115204,1,-3.051218320,0.111151845,0.262064113,-0.013267000,0.996954535,-0.071289361,0.028696163,953,727,406,1.525052733,1.463996581,0.851267679,0.822911224,0.229930351,1,0,ok,map,727,406,1467,0,ok,47
1750921991.462115288,1,-3.045150969,0.105866832,0.282766594,-0.013963078,0.996996764,-0.072638527,0.022937494,929,692,363,1.580233829,1.567805883,0.682459196,0.812873327,0.303664625,1,0,ok,map,692,363,1467,0,ok,71
1750921991.474115372,1,-3.050526509,0.112098044,0.301980515,-0.012214488,0.997108086,-0.073700790,0.013945066,968,675,336,1.514900114,1.497302998,1.056871660,0.848547179,0.228391117,1,0,ok,map,675,336,1467,0,ok,32
1750921991.486115456,1,-3.041509009,0.101344439,0.327594665,-0.014130956,0.996819047,-0.078003331,0.008220928,971,661,329,1.573590118,1.581509254,0.850098429,0.813204713,0.391240924,1,0,ok,map,661,329,1467,0,ok,29
1750921991.498115540,1,-3.038871629,0.094277483,0.351697429,-0.011898988,0.996664589,-0.080716831,0.001704307,966,646,302,1.570342387,1.521399821,0.848559716,0.836096044,0.397545633,1,0,ok,map,646,302,1467,0,ok,34
1750921991.510115623,1,-3.046727566,0.114022062,0.373532893,-0.013618578,0.997009561,-0.075673446,-0.007745863,969,631,308,1.493902493,1.394797059,1.243825805,0.780006247,0.671301730,1,0,ok,map,631,308,1467,0,ok,31
1750921991.522115707,1,-3.022610331,0.098030220,0.399322562,-0.012000036,0.996756767,-0.078921265,-0.010167654,968,614,289,1.556315886,1.524712459,0.500766706,0.817606457,0.751240591,1,0,ok,map,614,289,1467,0,ok,32
1750921991.534115791,1,-3.016340539,0.104044575,0.415984835,-0.011067845,0.996773427,-0.077708016,-0.016783967,965,597,271,1.643347788,1.610648851,0.778185516,0.846527080,0.075104612,1,0,ok,map,597,271,1467,0,ok,35
1750921991.546115875,1,-3.023251601,0.113169452,0.442175573,-0.011137921,0.996670858,-0.076302396,-0.026478144,964,716,399,1.314437900,1.235839072,1.122582347,0.820723974,0.362676472,1,0,ok,map,716,399,1457,0,ok,36
1750921991.558115959,1,-3.019384219,0.116487604,0.452087640,-0.010288832,0.996483314,-0.076343800,-0.032966191,958,696,386,1.410280409,1.288558130,0.750139328,0.820363266,0.078469937,1,0,ok,map,696,386,1457,0,ok,42
1750921991.570116043,1,-3.018427964,0.110808840,0.476865446,-0.010983332,0.996037960,-0.078221228,-0.040855701,973,683,370,1.432002033,1.366771271,0.934115512,0.831707884,0.170333058,1,0,ok,map,683,370,1457,0,ok,27
1750921991.582116127,1,-3.008454970,0.115398631,0.492227476,-0.011598127,0.995860129,-0.077147482,-0.046651390,953,663,365,1.423834017,1.314826840,0.679409500,0.805975447,0.200187298,1,0,ok,map,663,365,1457,0,ok,47
1750921991.594116211,1,-3.004465582,0.119781326,0.526900621,-0.010983084,0.995510131,-0.076212626,-0.055050764,969,648,356,1.336597721,1.236357681,0.971832653,0.863275400,0.108759139,1,0,ok,map,648,356,1457,0,ok,31
1750921991.606116295,1,-2.995662067,0.123684024,0.537777680,-0.011041125,0.995381659,-0.073656122,-0.060565845,940,616,355,1.376984465,1.257303873,0.696767843,0.819186511,0.216440022,1,0,ok,map,616,355,1457,0,ok,60
1750921991.618116379,1,-2.994255870,0.124433003,0.557768345,-0.009274188,0.994923966,-0.073276967,-0.068343085,963,604,343,1.354205384,1.214210508,0.916453865,0.854069320,0.181340452,1,0,ok,map,604,343,1457,0,ok,37
1750921991.630116463,1,-2.990927058,0.123487976,0.584911935,-0.009699315,0.994286493,-0.074078019,-0.076241334,962,592,316,1.465729539,1.372341778,0.913945548,0.841746362,0.155223929,1,0,ok,map,592,316,1457,0,ok,38
1750921991.642116547,1,-2.985111989,0.120952769,0.608148025,-0.009806442,0.993522233,-0.076413389,-0.083536815,956,700,449,1.187492241,1.064273453,0.882234843,0.802102855,0.226004120,1,0,ok,map,700,449,1238,0,ok,44
1750921991.654116631,1,-2.978189524,0.125204729,0.624773201,-0.009239110,0.992910031,-0.076722627,-0.090321355,951,685,443,1.285304130,1.201560466,0.784114947,0.835084862,0.068101598,1,0,ok,map,685,443,1238,0,ok,49
1750921991.666116714,1,-2.974522655,0.127125099,0.650603888,-0.008549741,0.992060245,-0.077902477,-0.098359425,965,670,428,1.354522261,1.272935960,0.939373717,0.848933290,0.126992349,1,0,ok,map,670,428,1238,0,ok,35
1750921991.678116798,1,-2.950844133,0.119481585,0.667183919,-0.009249766,0.991687975,-0.079275315,-0.100919902,965,664,365,1.432828018,1.314873527,0.345096749,0.781722025,0.533056874,1,0,ok,map,664,365,1238,0,ok,35
