timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count,tracking_state,reference_keyframe_id,is_keyframe,loop_candidate_count,loop_candidate_id,loop_match_count,loop_accepted,relocalized,graph_cost_before,graph_cost_after
2.874005000,0,0.002511407,0.002943731,0.017863794,0.001358230,-0.000920077,0.001750723,0.999997122,31,2,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,76,0,not enough map correspondences,969,LOST,1,0,0,-1,0,0,0,nan,nan
2.886005000,1,-0.001565705,0.003379208,0.014944966,0.001261815,-0.000326438,0.001970758,0.999997209,525,64,59,0.844063494,0.607221398,0.073384903,0.053639633,0.022844944,1,0,ok,vo_fallback,0,0,76,0,not enough map correspondences,475,TRACKING,1,0,0,-1,0,0,0,nan,nan
2.898005000,0,-0.001565705,0.003379208,0.014944966,0.001261815,-0.000326438,0.001970758,0.999997209,116,24,19,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 19,none,0,0,76,0,not enough map correspondences,884,LOST,1,0,0,-1,0,0,0,nan,nan
2.910005000,0,-0.001565705,0.003379208,0.014944966,0.001261815,-0.000326438,0.001970758,0.999997209,32,3,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,76,4,not enough map correspondences,968,LOST,1,0,0,-1,0,0,0,nan,nan
2.922005000,1,-0.001003327,0.005073737,0.016362282,0.001464542,-0.000918644,0.002257954,0.999995956,601,103,96,0.664227764,0.441886987,0.078876144,0.048411643,0.054685351,1,0,ok,vo_fallback,4,0,76,4,not enough map correspondences,399,TRACKING,2,1,0,-1,0,0,0,nan,nan
2.934005000,0,-0.001003327,0.005073737,0.016362282,0.001464542,-0.000918644,0.002257954,0.999995956,189,15,14,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 14,none,10,0,141,1,not enough map correspondences,811,LOST,2,0,0,-1,0,0,0,nan,nan
2.946005000,0,-0.001003327,0.005073737,0.016362282,0.001464542,-0.000918644,0.002257954,0.999995956,15,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,141,0,not enough map correspondences,985,LOST,2,0,0,-1,0,0,0,nan,nan
2.958005000,1,-0.002015027,0.004289644,0.022627851,0.001367088,-0.000456009,0.002035352,0.999996890,511,48,43,0.974337939,0.889908883,0.059882256,0.043511553,0.034589918,1,0,ok,vo_fallback,0,0,141,0,not enough map correspondences,489,TRACKING,2,0,0,-1,0,0,0,nan,nan
2.970005000,0,-0.002015027,0.004289644,0.022627851,0.001367088,-0.000456009,0.002035352,0.999996890,71,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,141,0,not enough map correspondences,929,LOST,2,0,0,-1,0,0,0,nan,nan
2.982005000,0,-0.002015027,0.004289644,0.022627851,0.001367088,-0.000456009,0.002035352,0.999996890,121,14,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,141,0,not enough map correspondences,879,LOST,2,0,0,-1,0,0,0,nan,nan
2.994005000,0,-0.002015027,0.004289644,0.022627851,0.001367088,-0.000456009,0.002035352,0.999996890,159,19,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,141,0,not enough map correspondences,841,LOST,2,0,0,-1,0,0,0,nan,nan
3.006005000,0,-0.002015027,0.004289644,0.022627851,0.001367088,-0.000456009,0.002035352,0.999996890,97,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,141,0,not enough map correspondences,903,LOST,2,0,0,-1,0,0,0,nan,nan
3.018005000,1,-0.008302085,0.005401288,0.026640447,0.001436434,-0.000502407,0.003087691,0.999994075,69,35,21,0.977841471,0.839960778,0.106442845,nan,nan,0,0,ok,relocalization,5,0,141,5,not enough map correspondences,931,TRACKING,3,1,0,-1,0,0,1,nan,nan
3.030005000,1,-0.008589291,0.002945317,0.023527858,0.000871769,-0.000895366,0.003644550,0.999992578,480,50,38,1.324258608,1.237053444,0.101422082,0.037576240,0.097427939,1,0,ok,map,50,38,211,5,ok,520,TRACKING,3,0,0,-1,0,0,0,nan,nan
3.042005000,0,-0.008589291,0.002945317,0.023527858,0.000871769,-0.000895366,0.003644550,0.999992578,25,11,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,211,0,not enough map correspondences,975,LOST,3,0,0,-1,0,0,0,nan,nan
3.054005000,1,-0.011277600,-0.004583370,0.019905592,-0.000017074,-0.000102444,0.003132631,0.999995088,375,46,33,0.970356135,0.788543786,0.148564449,0.051786294,0.129085227,1,0,ok,vo_fallback,2,0,211,0,not enough map correspondences,625,TRACKING,3,0,0,-1,0,0,0,nan,nan
3.066005000,1,-0.013669801,-0.001224319,0.020553111,0.000333257,0.000261507,0.002996750,0.999995420,371,34,27,1.211167737,1.131200637,0.059945274,0.041880208,0.047704616,1,0,ok,vo_fallback,1,0,211,0,not enough map correspondences,629,TRACKING,3,0,0,-1,0,0,0,nan,nan
3.078005000,0,-0.013669801,-0.001224319,0.020553111,0.000333257,0.000261507,0.002996750,0.999995420,20,2,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,11,0,211,11,not enough map correspondences,980,LOST,3,0,0,-1,0,0,0,nan,nan
3.090005000,1,-0.001941837,0.003631133,0.003432784,0.000191100,-0.000661250,0.002175154,0.999997397,440,71,49,1.370011306,1.184238711,0.142517096,0.034547833,0.114459498,1,0,ok,vo_fallback,5,0,211,5,not enough map correspondences,560,TRACKING,4,1,0,-1,0,0,0,nan,nan
3.102005000,0,-0.001941837,0.003631133,0.003432784,0.000191100,-0.000661250,0.002175154,0.999997397,40,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,249,0,not enough map correspondences,960,LOST,4,0,0,-1,0,0,0,nan,nan
3.114005000,0,-0.001941837,0.003631133,0.003432784,0.000191100,-0.000661250,0.002175154,0.999997397,157,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,249,0,not enough map correspondences,843,LOST,4,0,0,-1,0,0,0,nan,nan
3.126005000,0,-0.001941837,0.003631133,0.003432784,0.000191100,-0.000661250,0.002175154,0.999997397,49,7,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,7,0,249,7,not enough map correspondences,951,LOST,4,0,0,-1,0,0,0,nan,nan
3.138005000,0,-0.001941837,0.003631133,0.003432784,0.000191100,-0.000661250,0.002175154,0.999997397,137,15,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,1,0,249,1,not enough map correspondences,863,LOST,4,0,0,-1,0,0,0,nan,nan
3.150005000,1,-0.008475425,0.006631144,0.027305552,0.001628437,-0.000585685,0.003646490,0.999991854,27,59,32,0.839817179,0.756859271,0.068310648,nan,nan,0,0,ok,relocalization,0,0,249,0,not enough map correspondences,973,TRACKING,5,1,0,-1,0,0,1,nan,nan
3.162005000,1,-0.006946596,0.005656135,0.030268869,0.001466750,-0.000456267,0.003615756,0.999992283,599,34,31,0.795210877,0.699368906,0.023992243,0.046662199,0.037712968,1,0,ok,map,34,31,276,0,ok,401,TRACKING,5,0,0,-1,0,0,0,nan,nan
3.174005000,0,-0.006946596,0.005656135,0.030268869,0.001466750,-0.000456267,0.003615756,0.999992283,14,0,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,6,0,276,5,not enough map correspondences,986,LOST,5,0,0,-1,0,0,0,nan,nan
3.186005000,1,-0.006144387,0.005335103,0.029357028,0.001313931,-0.000783947,0.003331632,0.999993280,509,62,52,0.937057427,0.784613400,0.052694038,0.052385577,0.034614180,1,0,ok,vo_fallback,11,0,276,10,not enough map correspondences,491,TRACKING,5,0,0,-1,0,0,0,nan,nan
3.198005000,0,-0.006144387,0.005335103,0.029357028,0.001313931,-0.000783947,0.003331632,0.999993280,42,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,276,0,not enough map correspondences,958,LOST,5,0,0,-1,0,0,0,nan,nan
3.210005000,0,-0.006144387,0.005335103,0.029357028,0.001313931,-0.000783947,0.003331632,0.999993280,79,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,276,2,not enough map correspondences,921,LOST,5,0,0,-1,0,0,0,nan,nan
3.222005000,0,-0.006144387,0.005335103,0.029357028,0.001313931,-0.000783947,0.003331632,0.999993280,85,2,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,276,0,not enough map correspondences,915,LOST,5,0,0,-1,0,0,0,nan,nan
3.234005000,0,-0.006144387,0.005335103,0.029357028,0.001313931,-0.000783947,0.003331632,0.999993280,134,14,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,276,0,not enough map correspondences,866,LOST,5,0,0,-1,0,0,0,nan,nan
3.246005000,0,-0.006144387,0.005335103,0.029357028,0.001313931,-0.000783947,0.003331632,0.999993280,89,7,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,3,0,276,3,not enough map correspondences,911,LOST,5,0,0,-1,0,0,0,nan,nan
3.258005000,1,-0.006421249,0.006301116,0.022577032,0.000116694,0.000957714,-0.002343930,0.999996788,336,34,25,1.336343719,1.188841588,0.694018585,0.034538550,0.693211615,1,0,ok,vo_fallback,5,0,276,5,not enough map correspondences,664,TRACKING,6,1,0,-1,0,0,0,nan,nan
3.270005000,0,-0.006421249,0.006301116,0.022577032,0.000116694,0.000957714,-0.002343930,0.999996788,20,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,3,0,273,2,not enough map correspondences,980,LOST,6,0,0,-1,0,0,0,nan,nan
3.282005000,1,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,295,46,37,1.287516962,1.191670715,0.035827634,0.051671199,0.026664947,1,0,ok,vo_fallback,6,0,273,6,not enough map correspondences,705,TRACKING,6,0,0,-1,0,0,0,nan,nan
3.294005000,0,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,138,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,273,0,not enough map correspondences,862,LOST,6,0,0,-1,0,0,0,nan,nan
3.306005000,0,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,35,0,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,273,4,not enough map correspondences,965,LOST,6,0,0,-1,0,0,0,nan,nan
3.318005000,0,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,287,20,13,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 13,none,2,0,273,2,not enough map correspondences,713,LOST,6,0,0,-1,0,0,0,nan,nan
3.330005000,0,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,33,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,273,4,not enough map correspondences,967,LOST,6,0,0,-1,0,0,0,nan,nan
3.342005000,0,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,83,6,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,273,1,not enough map correspondences,917,LOST,6,0,0,-1,0,0,0,nan,nan
3.354005000,0,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,91,7,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,273,2,not enough map correspondences,909,LOST,6,0,0,-1,0,0,0,nan,nan
3.366005000,0,-0.007838289,0.007327723,0.013331171,0.000014689,0.000695174,-0.002479654,0.999996684,58,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,273,2,not enough map correspondences,942,LOST,6,0,0,-1,0,0,0,nan,nan
3.378005000,1,-0.008847960,0.007011968,0.014020097,0.000303828,0.000673286,-0.003178451,0.999994676,190,44,35,1.077497431,1.008001985,0.086628061,0.042948071,0.089826319,1,0,ok,vo_fallback,12,0,273,12,not enough map correspondences,810,TRACKING,7,1,0,-1,0,0,0,nan,nan
3.390005000,0,-0.008847960,0.007011968,0.014020097,0.000303828,0.000673286,-0.003178451,0.999994676,99,13,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,9,0,268,0,not enough map correspondences,901,LOST,7,0,0,-1,0,0,0,nan,nan
3.402005000,0,-0.008847960,0.007011968,0.014020097,0.000303828,0.000673286,-0.003178451,0.999994676,46,2,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,5,0,268,5,not enough map correspondences,954,LOST,7,0,0,-1,0,0,0,nan,nan
3.414005000,1,-0.012287491,0.009652173,0.015196068,0.000612273,0.001145333,-0.003507901,0.999993004,341,31,22,1.030186792,0.941608000,0.074836796,0.041265885,0.057925547,1,0,ok,vo_fallback,3,0,268,3,not enough map correspondences,659,TRACKING,7,0,0,-1,0,0,0,nan,nan
3.426005000,0,-0.012287491,0.009652173,0.015196068,0.000612273,0.001145333,-0.003507901,0.999993004,22,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,268,4,not enough map correspondences,978,LOST,7,0,0,-1,0,0,0,nan,nan
3.438005000,0,-0.012287491,0.009652173,0.015196068,0.000612273,0.001145333,-0.003507901,0.999993004,150,14,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,268,1,not enough map correspondences,850,LOST,7,0,0,-1,0,0,0,nan,nan
3.450005000,0,-0.012287491,0.009652173,0.015196068,0.000612273,0.001145333,-0.003507901,0.999993004,69,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,268,2,not enough map correspondences,931,LOST,7,0,0,-1,0,0,0,nan,nan
3.462005000,0,-0.012287491,0.009652173,0.015196068,0.000612273,0.001145333,-0.003507901,0.999993004,88,11,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,268,0,not enough map correspondences,912,LOST,7,0,0,-1,0,0,0,nan,nan
3.474005000,1,-0.012562746,0.007274850,0.028737271,0.001814579,-0.000354239,0.003533763,0.999992047,79,60,32,0.929272623,0.892845500,0.068740281,nan,nan,0,0,ok,relocalization,14,0,268,14,not enough map correspondences,921,TRACKING,8,1,0,-1,0,0,1,nan,nan
3.486005000,0,-0.012562746,0.007274850,0.028737271,0.001814579,-0.000354239,0.003533763,0.999992047,40,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,254,0,not enough map correspondences,960,LOST,8,0,0,-1,0,0,0,nan,nan
3.498005000,0,-0.012562746,0.007274850,0.028737271,0.001814579,-0.000354239,0.003533763,0.999992047,80,3,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,5,0,254,5,not enough map correspondences,920,LOST,8,0,0,-1,0,0,0,nan,nan
3.510005000,1,-0.012868678,0.004025477,0.029669395,0.001454051,-0.000162126,0.003526184,0.999992713,328,46,40,0.974220792,0.914857363,0.046821005,0.041913820,0.044998358,1,0,ok,vo_fallback,3,0,254,3,not enough map correspondences,672,TRACKING,8,0,0,-1,0,0,0,nan,nan
3.522005000,0,-0.012868678,0.004025477,0.029669395,0.001454051,-0.000162126,0.003526184,0.999992713,26,2,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,3,0,254,3,not enough map correspondences,974,LOST,8,0,0,-1,0,0,0,nan,nan
3.534005000,0,-0.012868678,0.004025477,0.029669395,0.001454051,-0.000162126,0.003526184,0.999992713,191,26,18,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 18,none,2,0,254,2,not enough map correspondences,809,LOST,8,0,0,-1,0,0,0,nan,nan
3.546005000,0,-0.012868678,0.004025477,0.029669395,0.001454051,-0.000162126,0.003526184,0.999992713,47,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,254,2,not enough map correspondences,953,LOST,8,0,0,-1,0,0,0,nan,nan
3.558005000,0,-0.012868678,0.004025477,0.029669395,0.001454051,-0.000162126,0.003526184,0.999992713,85,12,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,254,0,not enough map correspondences,915,LOST,8,0,0,-1,0,0,0,nan,nan
3.570005000,1,-0.009951964,0.008502486,0.008577605,0.000065614,0.000634966,-0.002941218,0.999995471,42,62,39,0.943137936,0.837167862,0.038997819,nan,nan,0,0,ok,relocalization,11,0,254,11,not enough map correspondences,958,TRACKING,9,1,0,-1,0,0,1,nan,nan
3.582005000,0,-0.009951964,0.008502486,0.008577605,0.000065614,0.000634966,-0.002941218,0.999995471,56,6,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,266,0,not enough map correspondences,944,LOST,9,0,0,-1,0,0,0,nan,nan
3.594005000,0,-0.009951964,0.008502486,0.008577605,0.000065614,0.000634966,-0.002941218,0.999995471,88,3,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,9,0,266,9,not enough map correspondences,912,LOST,9,0,0,-1,0,0,0,nan,nan
3.606005000,0,-0.009951964,0.008502486,0.008577605,0.000065614,0.000634966,-0.002941218,0.999995471,220,19,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,266,0,not enough map correspondences,780,LOST,9,0,0,-1,0,0,0,nan,nan
3.618005000,1,-0.008850914,0.009486409,0.028245621,0.001854731,-0.000723471,0.004180400,0.999989280,32,75,45,0.897057295,0.719031961,0.068300823,nan,nan,0,0,ok,relocalization,8,0,266,8,not enough map correspondences,968,TRACKING,5,0,0,-1,0,0,1,nan,nan
3.630005000,0,-0.008850819,0.009481943,0.028245287,0.001859775,-0.000723674,0.004179887,0.999989273,192,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,266,2,not enough map correspondences,808,LOST,9,0,0,-1,0,0,0,nan,nan
3.642005000,0,-0.008850819,0.009481943,0.028245287,0.001859775,-0.000723674,0.004179887,0.999989273,50,7,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,3,0,266,3,not enough map correspondences,950,LOST,9,0,0,-1,0,0,0,nan,nan
3.654005000,0,-0.008850819,0.009481943,0.028245287,0.001859775,-0.000723674,0.004179887,0.999989273,106,15,0,nan,nan,nan,nan,nan,0,0,solvePnPRansac cv2 error,none,0,0,266,0,not enough map correspondences,894,LOST,9,0,0,-1,0,0,0,nan,nan
3.666005000,0,-0.008850819,0.009481943,0.028245287,0.001859775,-0.000723674,0.004179887,0.999989273,89,7,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,6,0,266,6,not enough map correspondences,911,LOST,9,0,0,-1,0,0,0,nan,nan
3.678005000,0,-0.008850819,0.009481943,0.028245287,0.001859775,-0.000723674,0.004179887,0.999989273,42,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,266,0,not enough map correspondences,958,LOST,9,0,0,-1,0,0,0,nan,nan
3.690005000,1,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,135,74,47,1.082477291,0.962610212,0.082380830,nan,nan,0,0,ok,relocalization,6,0,266,6,not enough map correspondences,865,TRACKING,10,1,0,-1,0,0,1,nan,nan
3.702005000,0,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,139,2,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,268,1,not enough map correspondences,861,LOST,10,0,0,-1,0,0,0,nan,nan
3.714005000,0,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,41,5,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,7,0,268,7,not enough map correspondences,959,LOST,10,0,0,-1,0,0,0,nan,nan
3.726005000,0,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,115,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,268,1,not enough map correspondences,885,LOST,10,0,0,-1,0,0,0,nan,nan
3.738005000,0,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,58,14,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,268,4,not enough map correspondences,942,LOST,10,0,0,-1,0,0,0,nan,nan
3.750005000,0,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,101,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,268,0,not enough map correspondences,899,LOST,10,0,0,-1,0,0,0,nan,nan
3.762005000,0,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,119,10,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,268,1,not enough map correspondences,881,LOST,10,0,0,-1,0,0,0,nan,nan
3.774005000,0,-0.007672565,0.004608259,0.029561502,0.001561699,-0.000537360,0.002932318,0.999994337,50,6,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,268,4,not enough map correspondences,950,LOST,10,0,0,-1,0,0,0,nan,nan
3.786005000,1,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,213,79,47,0.854974282,0.686127580,0.040087590,nan,nan,0,0,ok,relocalization,11,0,268,11,not enough map correspondences,787,TRACKING,11,1,0,-1,0,0,1,nan,nan
3.798005000,0,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,41,3,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,273,1,not enough map correspondences,959,LOST,11,0,0,-1,0,0,0,nan,nan
3.810005000,0,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,131,15,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,6,0,273,6,not enough map correspondences,869,LOST,11,0,0,-1,0,0,0,nan,nan
3.822005000,0,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,57,3,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,273,1,not enough map correspondences,943,LOST,11,0,0,-1,0,0,0,nan,nan
3.834005000,0,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,87,5,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,4,0,273,4,not enough map correspondences,913,LOST,11,0,0,-1,0,0,0,nan,nan
3.846005000,0,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,75,6,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,273,2,not enough map correspondences,925,LOST,11,0,0,-1,0,0,0,nan,nan
3.858005000,0,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,193,24,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,3,0,273,3,not enough map correspondences,807,LOST,11,0,0,-1,0,0,0,nan,nan
3.870005000,0,-0.005756161,0.003435342,0.029983575,0.001468666,-0.000724858,0.003212108,0.999993500,46,5,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,3,0,273,3,not enough map correspondences,954,LOST,11,0,0,-1,0,0,0,nan,nan
3.882005000,1,-0.003273162,0.000706726,0.033690523,0.001394167,-0.000648450,0.003133325,0.999993909,348,36,29,0.919971730,0.860411460,0.015276171,0.046249454,0.039771746,1,0,ok,vo_fallback,7,0,273,7,not enough map correspondences,652,TRACKING,12,1,0,-1,0,0,0,nan,nan
3.894005000,0,-0.003273162,0.000706726,0.033690523,0.001394167,-0.000648450,0.003133325,0.999993909,21,0,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,263,2,not enough map correspondences,979,LOST,12,0,0,-1,0,0,0,nan,nan
3.906005000,1,-0.005953355,0.002163848,0.036573789,0.001619395,-0.000884230,0.003804874,0.999991059,318,43,37,1.102049228,0.966699159,0.085545920,0.047821961,0.091075757,1,0,ok,vo_fallback,5,0,263,5,not enough map correspondences,682,TRACKING,12,0,0,-1,0,0,0,nan,nan
3.918005000,0,-0.005953355,0.002163848,0.036573789,0.001619395,-0.000884230,0.003804874,0.999991059,33,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,263,0,not enough map correspondences,967,LOST,12,0,0,-1,0,0,0,nan,nan
3.930005000,0,-0.005953355,0.002163848,0.036573789,0.001619395,-0.000884230,0.003804874,0.999991059,200,18,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,5,0,263,5,not enough map correspondences,800,LOST,12,0,0,-1,0,0,0,nan,nan
3.942005000,0,-0.005953355,0.002163848,0.036573789,0.001619395,-0.000884230,0.003804874,0.999991059,46,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,263,1,not enough map correspondences,954,LOST,12,0,0,-1,0,0,0,nan,nan
3.954005000,0,-0.005953355,0.002163848,0.036573789,0.001619395,-0.000884230,0.003804874,0.999991059,276,31,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,1,0,263,1,not enough map correspondences,724,LOST,12,0,0,-1,0,0,0,nan,nan
3.966005000,0,-0.005953355,0.002163848,0.036573789,0.001619395,-0.000884230,0.003804874,0.999991059,30,2,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,7,0,263,7,not enough map correspondences,970,LOST,12,0,0,-1,0,0,0,nan,nan
3.978005000,1,-0.003938972,-0.000070183,0.041807383,0.001351732,-0.000870230,0.004001336,0.999990702,429,51,34,1.012028254,0.761099158,0.038205356,0.042268999,0.052658747,1,0,ok,vo_fallback,7,0,263,7,not enough map correspondences,571,TRACKING,13,1,0,-1,0,0,0,nan,nan
3.990005000,0,-0.003938972,-0.000070183,0.041807383,0.001351732,-0.000870230,0.004001336,0.999990702,37,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,257,2,not enough map correspondences,963,LOST,13,0,0,-1,0,0,0,nan,nan
4.002005000,1,-0.005529175,-0.001501822,0.040790611,0.001038190,-0.000961614,0.004298001,0.999989762,432,69,56,0.950106549,0.735380117,0.050559561,0.048100268,0.067052454,1,0,ok,vo_fallback,3,0,257,3,not enough map correspondences,568,TRACKING,13,0,0,-1,0,0,0,nan,nan
4.014005000,0,-0.005529175,-0.001501822,0.040790611,0.001038190,-0.000961614,0.004298001,0.999989762,19,1,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,2,0,257,2,not enough map correspondences,981,LOST,13,0,0,-1,0,0,0,nan,nan
4.026005000,1,-0.005471023,0.012328199,0.016306436,0.001641379,-0.000980734,0.004153333,0.999989547,335,37,27,1.259509591,1.008857516,0.071114300,0.038886381,0.083732221,1,0,ok,vo_fallback,5,0,257,5,not enough map correspondences,665,TRACKING,13,0,0,-1,0,0,0,nan,nan
4.038005000,0,-0.005471023,0.012328199,0.016306436,0.001641379,-0.000980734,0.004153333,0.999989547,40,4,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,1,0,257,1,not enough map correspondences,960,LOST,13,0,0,-1,0,0,0,nan,nan
4.050005000,0,-0.005471023,0.012328199,0.016306436,0.001641379,-0.000980734,0.004153333,0.999989547,207,20,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,257,0,not enough map correspondences,793,LOST,13,0,0,-1,0,0,0,nan,nan
4.062005000,1,-0.008033776,0.002397907,0.020447819,0.000841036,-0.000371010,0.002900577,0.999995371,43,46,23,1.009968991,0.853046008,0.074535634,nan,nan,0,0,ok,relocalization,4,0,257,4,not enough map correspondences,957,TRACKING,14,1,0,-1,0,0,1,nan,nan
